Id_comercio,Fecha de creacion comercio,Fecha 1ra_transaccion,Categoria comercio,Sub Categoria comercio,Ciudad,cant_terminales,Monto ventas Acumulado,Monto ventas ultimo mes,meses_antiguedad_creacion_comercio,meses_antiguedad_transacciones,transacciones_6m,meses_activos,ultima_actividad,transacciones_ultimo_mes,transacciones_por_mes_activo,recencia,M_score,F_score,R_score,RFM_score,segmento_rfm
FV8PDZRSV3,2021-03-17 17:39:00,2021-03-17 17:51:00,Comercio detallista,Óptica,Bogotá  D.C.,1,12083000,830000,2,2.0,40,3,2021-05-01,20,13.333333333333334,0,5,5,5,5.0,Alto valor
FVBSSWB1AX,2021-03-19 12:50:00,2021-03-19 13:05:00,Transporte,Servicio especial,Bogotá  D.C.,1,1147000,0,2,2.0,6,3,2021-05-01,2,2.0,0,3,2,5,3.3333333333333335,Estándar
FVRXQ5DQFF,2021-03-08 14:26:00,2021-03-09 17:04:00,Servicios,Arquitectura e ingeniería,Bogotá  D.C.,1,12000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
FVUFF7KV8L,2021-02-24 12:52:00,2021-02-24 13:06:00,Comercio detallista,Otro,Bogotá  D.C.,1,572000,0,3,3.0,3,2,2021-03-01,0,1.5,2,2,1,3,2.0,Estándar
FVXU7DOAQK,2021-02-03 13:37:00,2021-02-03 14:00:00,Comercio detallista,Muebles / Decoración,Soacha,1,1642000,0,3,3.0,5,2,2021-04-01,0,2.5,1,3,2,4,3.0,Estándar
FW7T3M427D,2021-03-18 11:55:00,2021-03-18 12:11:00,Comercio detallista,Materiales de construcción,Girardot,1,1470100,252300,2,2.0,12,3,2021-05-01,1,4.0,0,3,3,5,3.6666666666666665,Estándar
FWPF0OA196,2021-02-05 10:37:00,2021-02-05 10:56:00,Comercio detallista,Venta de bicicletas y accesorios,Soacha,1,8554630,1822970,3,3.0,34,4,2021-05-01,15,8.5,0,5,5,5,5.0,Alto valor
FWYXQ49Q0N,2021-02-17 17:15:00,2021-02-17 17:23:00,Servicios,Otro,Bogotá  D.C.,1,1133250,0,3,3.0,14,4,2021-05-01,7,3.5,0,3,3,5,3.6666666666666665,Estándar
FXT7JE9DU9,2021-01-15 15:19:00,2021-01-15 15:40:00,Comercio detallista,Óptica,Bogotá  D.C.,1,52000,0,4,4.0,2,1,2021-01-01,0,2.0,4,1,1,1,1.0,Baja actividad
FYE81CLSA9,2021-03-18 14:10:00,2021-03-18 14:17:00,Comercio detallista,Óptica,Bogotá  D.C.,1,1006000,0,2,2.0,4,1,2021-03-01,0,4.0,2,3,2,3,2.6666666666666665,Estándar
FYZFSM7VXF,2021-03-17 17:55:00,2021-03-17 18:05:00,Servicios,Veterinaria,Bogotá  D.C.,1,991750,0,2,2.0,3,3,2021-05-01,1,1.0,0,3,1,5,3.0,Estándar
G08VZHDYJE,2021-03-16 17:47:00,2021-03-16 17:56:00,Comercio detallista,Óptica,Bogotá  D.C.,1,5144000,500000,2,2.0,16,3,2021-05-01,7,5.333333333333333,0,4,4,5,4.333333333333333,Alto valor
G0A5P3W7EJ,2021-03-09 13:19:00,2021-03-09 13:29:00,Servicios,Otro,Bogotá  D.C.,1,9113700,2249000,2,2.0,31,3,2021-05-01,7,10.333333333333334,0,5,5,5,5.0,Alto valor
G0NZ7AKQWZ,2021-03-24 12:54:00,2021-03-24 13:25:00,Belleza y cuidado personal,Centro de tatuajes,Bogotá  D.C.,1,82000,0,2,2.0,2,2,2021-04-01,0,1.0,1,1,1,4,2.0,Nuevos o bajo desarrollo
G18K4S9AE6,2021-03-20 14:56:00,2021-03-20 15:09:00,Alimentos y bebidas,Restaurante / Café,Villa de San Diego de Ubate,1,3364940,311325,2,2.0,67,3,2021-05-01,30,22.333333333333332,0,4,5,5,4.666666666666667,Alto valor
G1AHQ45OSZ,2021-03-14 15:15:00,2021-03-14 15:45:00,Comercio detallista,Otro,Funza,1,694250,452550,2,2.0,13,2,2021-05-01,9,6.5,0,2,3,5,3.3333333333333335,Estándar
G28MIX9ZQR,2021-03-09 16:56:00,2021-03-09 17:07:00,Servicios,Otro,Bogotá  D.C.,1,4000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
G301LS4PKP,2021-03-17 10:20:00,2021-03-17 10:33:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,94000,0,2,2.0,4,2,2021-05-01,3,2.0,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
G3FILP74GH,2021-02-11 12:39:00,2021-02-11 12:48:00,Comercio detallista,Óptica,Bogotá  D.C.,1,704000,124000,3,3.0,13,3,2021-04-01,0,4.333333333333333,1,2,3,4,3.0,Estándar
G4OZ617G9J,2021-03-23 12:21:00,2021-03-23 12:31:00,Comercio detallista,Venta de bicicletas y accesorios,Bogotá  D.C.,1,543000,0,2,2.0,5,3,2021-05-01,2,1.6666666666666667,0,2,2,5,3.0,Nuevos o bajo desarrollo
G5IEN4ASKV,2021-02-02 13:32:00,2021-02-02 13:53:00,Comercio detallista,Muebles / Decoración,Bogotá  D.C.,1,8768000,5004000,3,3.0,9,3,2021-05-01,2,3.0,0,5,3,5,4.333333333333333,Estándar
G5VCV8AR5V,2021-03-08 15:43:00,2021-03-08 15:55:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,1092000,444000,2,2.0,10,3,2021-05-01,3,3.3333333333333335,0,3,3,5,3.6666666666666665,Estándar
G6R4ND7X8B,2021-03-08 14:32:00,2021-03-08 14:41:00,Servicios,Otro,Bogotá  D.C.,1,7000,0,2,2.0,3,1,2021-03-01,0,3.0,2,1,1,3,1.6666666666666667,Estándar
G737J22K0J,2021-03-19 13:27:00,2021-03-19 13:38:00,Belleza y cuidado personal,Distribuidora,Chía,1,48500,0,2,2.0,2,2,2021-04-01,0,1.0,1,1,1,4,2.0,Nuevos o bajo desarrollo
G7BOB7ZEHG,2021-02-04 11:23:00,2021-02-20 16:13:00,Alimentos y bebidas,Licores,Cúcuta,1,2325960,24000,3,3.0,16,4,2021-05-01,4,4.0,0,3,4,5,4.0,Estándar
G7LQ8S77WE,2021-03-06 08:32:00,2021-03-06 08:48:00,Belleza y cuidado personal,Distribuidora,Bogotá  D.C.,1,486900,0,2,2.0,5,2,2021-05-01,2,2.5,0,2,2,5,3.0,Nuevos o bajo desarrollo
G822CJSJZX,2021-03-19 13:59:00,2021-03-19 17:38:00,Comercio detallista,Tienda de deportes,Villa de San Diego de Ubate,1,3733900,205000,2,2.0,19,3,2021-05-01,10,6.333333333333333,0,4,4,5,4.333333333333333,Alto valor
G858XO8SKC,2021-02-22 17:51:00,2021-02-24 14:46:00,Alimentos y bebidas,Restaurante / Café,Zipaquirá,1,4935100,382800,3,3.0,149,4,2021-05-01,62,37.25,0,4,5,5,4.666666666666667,Alto valor
G8EQL5ZPM6,2021-03-15 07:57:00,2021-03-15 08:14:00,Servicios,Diseño / Fotografía,Bogotá  D.C.,1,212000,0,2,2.0,7,2,2021-05-01,1,3.5,0,2,2,5,3.0,Nuevos o bajo desarrollo
G8EY07DH65,2021-03-15 15:30:00,2021-03-15 15:43:00,Comercio detallista,Muebles / Decoración,Soacha,1,5100000,0,2,2.0,7,3,2021-05-01,2,2.3333333333333335,0,4,2,5,3.6666666666666665,Estándar
G8TB2Q7W39,2021-03-06 13:49:00,2021-03-06 14:11:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,1915265,687585,2,2.0,17,3,2021-05-01,9,5.666666666666667,0,3,4,5,4.0,Estándar
G8X8OEU1T6,2021-03-09 08:32:00,2021-03-20 21:06:00,Alimentos y bebidas,Bar / Club / Discoteca,Bogotá  D.C.,1,4341000,300500,2,2.0,38,3,2021-05-01,28,12.666666666666666,0,4,5,5,4.666666666666667,Alto valor
G9ICNAON6S,2021-03-12 13:28:00,2021-03-12 13:38:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,695000,0,2,2.0,5,2,2021-05-01,3,2.5,0,2,2,5,3.0,Nuevos o bajo desarrollo
GBKJRFA9GA,2021-01-18 17:07:00,2021-01-18 18:52:00,Servicios,Carpintería,Bogotá  D.C.,1,5233000,0,4,4.0,5,3,2021-05-01,1,1.6666666666666667,0,4,2,5,3.6666666666666665,Estándar
GC69XS8G7O,2021-03-24 14:14:00,2021-03-24 14:22:00,Alimentos y bebidas,Restaurante / Café,Cajicá,1,1321000,408000,2,2.0,34,3,2021-05-01,13,11.333333333333334,0,3,5,5,4.333333333333333,Estándar
GCJ0YNEHWC,2021-01-05 14:12:00,2021-01-05 14:25:00,Comercio detallista,Óptica,Bogotá  D.C.,1,6504000,1500000,4,4.0,20,5,2021-05-01,5,4.0,0,5,4,5,4.666666666666667,Alto valor
GD041IMJPO,2020-12-26 09:27:00,2020-12-26 09:56:00,Belleza y cuidado personal,Spa,Pereira,1,1731000,60000,5,5.0,42,6,2021-05-01,3,7.0,0,3,5,5,4.333333333333333,Estándar
GDIXTK157P,2021-03-26 11:32:00,2021-03-26 11:41:00,Alimentos y bebidas,Comida rápida,Sibaté,1,976650,84950,2,2.0,17,3,2021-05-01,6,5.666666666666667,0,2,4,5,3.6666666666666665,Estándar
GEP4V08P37,2021-03-15 15:09:00,2021-03-15 15:21:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,15406500,3055000,2,2.0,56,3,2021-05-01,28,18.666666666666668,0,5,5,5,5.0,Alto valor
GF1NR1ZF4E,2021-03-05 15:42:00,2021-03-05 15:55:00,Comercio detallista,Óptica,Bogotá  D.C.,1,11034000,1380000,2,2.0,21,3,2021-05-01,5,7.0,0,5,4,5,4.666666666666667,Alto valor
GHD37A8CA2,2021-03-16 09:30:00,2021-03-16 09:42:00,Alimentos y bebidas,Otro,Soacha,1,1478000,161900,2,2.0,34,3,2021-05-01,17,11.333333333333334,0,3,5,5,4.333333333333333,Estándar
GHG4VUOWS6,2021-01-17 14:27:00,2021-01-25 15:12:00,Comercio detallista,Ropa / Accesorios,Medellín,1,1445000,80000,4,4.0,11,4,2021-05-01,5,2.75,0,3,3,5,3.6666666666666665,Estándar
GHG6FIM7TX,2021-03-09 14:14:00,2021-03-09 14:24:00,Transporte,Servicio especial,Cali,1,13101000,4500000,2,2.0,5,2,2021-05-01,4,2.5,0,5,2,5,4.0,Estándar
GHQ1IFZGA7,2021-02-02 12:02:00,2021-02-02 12:31:00,Servicios,Otro,Bogotá  D.C.,1,2223000,340000,3,3.0,23,4,2021-05-01,7,5.75,0,3,4,5,4.0,Estándar
GILZD9EJ9U,2021-03-09 12:00:00,2021-03-09 12:09:00,Servicios,Tecnología y software,Bogotá  D.C.,1,1904000,100000,2,2.0,7,3,2021-05-01,5,2.3333333333333335,0,3,2,5,3.3333333333333335,Estándar
GIOKELHOIV,2021-02-06 10:51:00,2021-02-06 11:10:00,Comercio detallista,Ropa / Accesorios,Soacha,1,1461000,450000,3,3.0,10,3,2021-05-01,6,3.3333333333333335,0,3,3,5,3.6666666666666665,Estándar
GIWJ54GLB1,2021-03-24 17:46:00,2021-03-24 17:54:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,1035330,32100,2,2.0,10,3,2021-05-01,1,3.3333333333333335,0,3,3,5,3.6666666666666665,Estándar
GJFWM7F9UW,2021-03-10 11:29:00,2021-03-10 11:44:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,605400,0,2,2.0,5,2,2021-04-01,0,2.5,1,2,2,4,2.6666666666666665,Nuevos o bajo desarrollo
GJRT4ZDJ5I,2021-02-20 11:51:00,2021-02-20 12:06:00,Reparación y limpieza,Reparaciones locativas,Soacha,1,10858650,1120000,3,3.0,17,4,2021-05-01,6,4.25,0,5,4,5,4.666666666666667,Alto valor
GJUJ26ZW5G,2021-03-11 14:53:00,2021-03-11 15:11:00,Comercio detallista,Muebles / Decoración,Bogotá  D.C.,1,13347750,2880000,2,2.0,22,3,2021-05-01,6,7.333333333333333,0,5,4,5,4.666666666666667,Alto valor
GK22F2OZ9Y,2021-03-08 17:25:00,2021-03-08 17:44:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,530000,50000,2,2.0,7,3,2021-05-01,3,2.3333333333333335,0,2,2,5,3.0,Nuevos o bajo desarrollo
GKPM4WP9DX,2021-03-14 14:21:00,2021-03-14 14:33:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,197000,0,2,2.0,3,3,2021-05-01,1,1.0,0,2,1,5,2.6666666666666665,Nuevos o bajo desarrollo
GKQM97E129,2021-03-18 16:32:00,2021-03-18 16:43:00,Comercio detallista,Tienda de deportes,Girardot,1,15752000,3110000,2,2.0,41,3,2021-05-01,22,13.666666666666666,0,5,5,5,5.0,Alto valor
GKSDQHFHD7,2021-02-24 12:45:00,2021-02-24 12:55:00,Comercio detallista,Otro,Bogotá  D.C.,1,21566800,4807000,3,3.0,61,4,2021-05-01,15,15.25,0,5,5,5,5.0,Alto valor
GKSL1LJPVC,2021-03-18 17:29:00,2021-03-18 17:38:00,Belleza y cuidado personal,Salón de belleza,Girardot,1,423000,146000,2,2.0,14,3,2021-05-01,5,4.666666666666667,0,2,3,5,3.3333333333333335,Estándar
GLD6GVKG5Q,2021-03-08 13:24:00,2021-03-08 13:48:00,Servicios,Otro,Bogotá  D.C.,1,1077000,0,2,2.0,3,2,2021-05-01,2,1.5,0,3,1,5,3.0,Estándar
GM6QVXS6IA,2021-02-15 13:14:00,2021-02-15 13:24:00,Comercio detallista,Óptica,Bogotá  D.C.,1,558000,0,3,3.0,6,2,2021-03-01,0,3.0,2,2,2,3,2.3333333333333335,Estándar
GMFCJGOQ5P,2021-03-12 12:09:00,2021-03-12 12:24:00,Comercio detallista,Ropa / Accesorios,Soacha,1,7383000,2320000,2,2.0,27,3,2021-05-01,15,9.0,0,5,4,5,4.666666666666667,Alto valor
GMG6I43FFD,2021-03-23 16:36:00,2021-03-23 18:26:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,9435165,2472500,2,2.0,192,3,2021-05-01,119,64.0,0,5,5,5,5.0,Alto valor
GMM7NAAMA4,2021-03-09 17:58:00,2021-03-09 18:09:00,Comercio detallista,Otro,Bogotá  D.C.,1,1526657,0,2,2.0,8,3,2021-05-01,5,2.6666666666666665,0,3,3,5,3.6666666666666665,Estándar
GMSTODDB9K,2021-02-05 16:58:00,2021-02-05 17:10:00,Servicios,Medicina / Odontología,Soacha,1,2704000,870000,3,3.0,16,4,2021-05-01,3,4.0,0,4,4,5,4.333333333333333,Alto valor
GMUDSOM20R,2021-03-14 10:06:00,2021-03-14 10:19:00,Alimentos y bebidas,Comida rápida,Bogotá  D.C.,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
GMZSGY47A5,2021-03-11 11:44:00,2021-03-11 11:55:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,102000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
GOQF6P1RZ8,2021-02-12 14:03:00,2021-02-12 14:15:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,765000,121000,3,3.0,28,4,2021-05-01,3,7.0,0,2,4,5,3.6666666666666665,Estándar
GP4H4QAIAF,2021-03-24 16:45:00,2021-03-24 17:03:00,Belleza y cuidado personal,Otro,Cajicá,1,882800,200600,2,2.0,19,3,2021-05-01,9,6.333333333333333,0,2,4,5,3.6666666666666665,Estándar
GPEGEY7BX3,2021-03-19 12:54:00,,Alimentos y bebidas,Comida rápida,Bogotá  D.C.,1,0,0,2,,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
GQ9MRX3QVD,2021-03-19 17:40:00,2021-03-19 17:55:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,160000,74000,2,2.0,7,3,2021-05-01,3,2.3333333333333335,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
GQJRURRJ2Q,2021-03-18 16:16:00,2021-03-18 16:33:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,1867000,575000,2,2.0,39,3,2021-05-01,18,13.0,0,3,5,5,4.333333333333333,Estándar
GQM6OJTQRL,2021-03-17 11:54:00,2021-03-17 12:06:00,Comercio detallista,Tecnología,Cota,1,199500,0,2,2.0,3,1,2021-03-01,0,3.0,2,2,1,3,2.0,Estándar
GR1K4689L0,2021-03-17 09:56:00,2021-03-17 10:31:00,Reparación y limpieza,Reparaciones locativas,Bogotá  D.C.,1,1602060,1600000,2,2.0,1,1,2021-03-01,0,1.0,2,3,1,3,2.3333333333333335,Estándar
GRV74YVKRG,2021-03-18 14:13:00,2021-03-18 14:23:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,2968700,523800,2,2.0,27,3,2021-05-01,17,9.0,0,4,4,5,4.333333333333333,Alto valor
GT1UG6IZ89,2021-03-04 07:20:00,2021-03-04 07:32:00,Transporte,Servicio especial,Cali,1,6241000,30000,2,2.0,37,3,2021-05-01,9,12.333333333333334,0,5,5,5,5.0,Alto valor
GTFOQEI03L,2021-02-15 18:32:00,2021-02-28 02:08:00,Alimentos y bebidas,Bar / Club / Discoteca,Medellín,1,4075000,0,3,3.0,6,1,2021-02-01,0,6.0,3,4,2,2,2.6666666666666665,Estándar
GU41PFEEJT,2021-02-06 15:55:00,2021-02-06 16:07:00,Comercio detallista,Insumos,Bogotá  D.C.,1,1214000,1200000,3,3.0,3,2,2021-05-01,1,1.5,0,3,1,5,3.0,Estándar
GUBR3VGWT7,2021-02-26 15:48:00,2021-02-26 16:00:00,Comercio detallista,Elementos de seguridad,Bogotá  D.C.,1,7900000,1430000,3,3.0,17,4,2021-05-01,8,4.25,0,5,4,5,4.666666666666667,Alto valor
GUENFC64SG,2021-03-26 14:34:00,2021-03-26 14:45:00,Comercio detallista,Libros / Papelería,Bogotá  D.C.,1,2570950,654900,2,2.0,20,3,2021-05-01,13,6.666666666666667,0,4,4,5,4.333333333333333,Alto valor
GUU22FSGZV,2021-02-08 10:04:00,2021-02-13 17:27:00,Comercio detallista,Óptica,Bogotá  D.C.,2,5036000,155000,3,3.0,17,4,2021-05-01,3,4.25,0,4,4,5,4.333333333333333,Alto valor
GV4SZK04GY,2021-02-11 14:59:00,2021-02-14 17:24:00,Alimentos y bebidas,Repostería / Panadería,Bogotá  D.C.,1,2548300,328500,3,3.0,126,4,2021-05-01,44,31.5,0,4,5,5,4.666666666666667,Alto valor
GVI5P3YHQN,2021-03-10 15:47:00,2021-03-10 16:06:00,Reparación y limpieza,Moda / Zapatería,Bogotá  D.C.,1,4000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
GWFOVAH5BW,2021-03-09 12:47:00,2021-03-09 13:02:00,Comercio detallista,Óptica,Bogotá  D.C.,1,451000,200000,2,2.0,3,2,2021-04-01,0,1.5,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
GWGMVNOIZ8,2021-02-04 17:32:00,2021-02-04 17:39:00,Comercio detallista,Óptica,Bogotá  D.C.,1,2000,0,3,3.0,1,1,2021-02-01,0,1.0,3,1,1,2,1.3333333333333333,Baja actividad
GWKC1583G2,2021-03-16 11:52:00,2021-03-16 12:07:00,Belleza y cuidado personal,Distribuidora,Bogotá  D.C.,1,257000,0,2,2.0,2,2,2021-04-01,0,1.0,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
GXBX52P8M5,2021-03-03 12:38:00,2021-03-03 12:48:00,Comercio detallista,Otro,Bogotá  D.C.,1,4513870,669000,2,2.0,17,3,2021-05-01,6,5.666666666666667,0,4,4,5,4.333333333333333,Alto valor
GY22CAR5ZU,2021-03-11 13:35:00,2021-03-11 13:49:00,Comercio detallista,Otro,Bogotá  D.C.,1,8060000,1292000,2,2.0,35,3,2021-05-01,13,11.666666666666666,0,5,5,5,5.0,Alto valor
GYA3N8LHZH,2021-02-24 16:01:00,2021-02-24 16:17:00,Servicios,Otro,Bogotá  D.C.,1,1877000,235000,3,3.0,5,3,2021-05-01,3,1.6666666666666667,0,3,2,5,3.3333333333333335,Estándar
GZHIG48X2X,2021-02-16 14:02:00,2021-02-16 14:15:00,Belleza y cuidado personal,Distribuidora,Soacha,1,2881900,566400,3,3.0,46,4,2021-05-01,11,11.5,0,4,5,5,4.666666666666667,Alto valor
GZOJ20HLAC,2021-03-08 13:22:00,2021-03-08 13:36:00,Servicios,Medicina / Odontología,Bogotá  D.C.,1,3615500,597500,2,2.0,14,3,2021-05-01,1,4.666666666666667,0,4,3,5,4.0,Estándar
H0WD2LRW9T,2021-02-22 14:03:00,2021-02-22 14:18:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,7201520,1895000,3,3.0,19,4,2021-05-01,7,4.75,0,5,4,5,4.666666666666667,Alto valor
H1DACLN48E,2020-12-11 14:34:00,2020-12-11 14:46:00,Servicios,Medicina / Odontología,Bogotá  D.C.,1,17274415,542645,5,5.0,100,6,2021-05-01,8,16.666666666666668,0,5,5,5,5.0,Alto valor
H1LGHS0CWN,2021-03-29 15:17:00,2021-03-29 15:29:00,Servicios,Diseño / Fotografía,Bogotá  D.C.,1,14000,0,2,2.0,2,2,2021-04-01,0,1.0,1,1,1,4,2.0,Nuevos o bajo desarrollo
H1LPY12BJR,2021-03-09 16:41:00,2021-03-09 16:56:00,Servicios,Otro,Bogotá  D.C.,1,1884000,492000,2,2.0,24,3,2021-05-01,7,8.0,0,3,4,5,4.0,Estándar
H1QHUT37HH,2021-03-18 14:58:00,2021-03-18 15:11:00,Comercio detallista,Venta de bicicletas y accesorios,Bogotá  D.C.,1,1000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
H2566LYR3K,2020-12-20 11:53:00,2020-12-20 12:07:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,3734900,0,5,5.0,29,5,2021-04-01,0,5.8,1,4,4,4,4.0,Alto valor
H2FLQ2PVRM,2021-02-23 19:40:00,2021-02-23 19:47:00,Comercio detallista,Electrodomésticos,Bogotá  D.C.,1,2000,0,3,3.0,3,2,2021-03-01,0,1.5,2,1,1,3,1.6666666666666667,Estándar
H31AYY9IIV,2021-03-19 11:44:00,2021-03-19 11:54:00,Reparación y limpieza,Automotriz y autopartes,Cali,1,4525000,680000,2,2.0,17,3,2021-05-01,7,5.666666666666667,0,4,4,5,4.333333333333333,Alto valor
H479Q8KS25,2021-03-23 19:18:00,2021-03-23 19:25:00,Turismo y entretenimiento,Eventos / Festivales,Cajicá,1,71400,0,2,2.0,5,3,2021-05-01,1,1.6666666666666667,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
H48W2VWKQD,2021-03-08 15:54:00,2021-03-08 16:00:00,Servicios,Otro,Bogotá  D.C.,1,4007000,192000,2,2.0,30,3,2021-05-01,9,10.0,0,4,5,5,4.666666666666667,Alto valor
H4Q7FPNBNY,2021-02-12 13:18:00,2021-02-12 16:18:00,Alimentos y bebidas,Licores,Bogotá  D.C.,1,15734800,1759700,3,3.0,39,3,2021-05-01,19,13.0,0,5,5,5,5.0,Alto valor
H5W393LR81,2021-02-21 10:16:00,2021-02-21 10:24:00,Transporte,Taxi,Cali,1,1000,0,3,3.0,1,1,2021-02-01,0,1.0,3,1,1,2,1.3333333333333333,Baja actividad
H6INB91Y0C,2021-02-15 15:51:00,2021-02-15 16:03:00,Comercio detallista,Materiales de construcción,Bogotá  D.C.,1,8509435,222000,3,3.0,15,4,2021-05-01,4,3.75,0,5,4,5,4.666666666666667,Alto valor
H7RX6QQX50,2021-03-10 16:26:00,2021-03-10 16:35:00,Comercio detallista,Otro,Fusagasugá,1,257000,0,2,2.0,3,2,2021-04-01,0,1.5,1,2,1,4,2.3333333333333335,Nuevos o bajo desarrollo
H7WJQ6P8NP,2021-03-23 11:57:00,2021-03-23 12:22:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,89000,0,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,1,2,5,2.6666666666666665,Nuevos o bajo desarrollo
H82UVARGMB,2021-03-26 16:24:00,2021-03-26 16:42:00,Alimentos y bebidas,Restaurante / Café,Bogotá  D.C.,1,1000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
H8C6CF4PWB,2021-02-11 13:13:00,2021-02-11 13:23:00,Comercio detallista,Ropa / Accesorios,Soacha,1,8886200,1614500,3,3.0,103,4,2021-05-01,47,25.75,0,5,5,5,5.0,Alto valor
H8KHKYKBF2,2021-03-06 18:32:00,2021-03-06 18:45:00,Comercio detallista,Tecnología,Bogotá  D.C.,1,1056700,110200,2,2.0,19,3,2021-05-01,9,6.333333333333333,0,3,4,5,4.0,Estándar
H8MCDS6T0A,2021-03-11 14:01:00,2021-03-11 14:09:00,Comercio detallista,Óptica,Bogotá  D.C.,1,1713000,400000,2,2.0,7,3,2021-05-01,1,2.3333333333333335,0,3,2,5,3.3333333333333335,Estándar
H8MMIR0P9N,2021-03-09 10:29:00,2021-03-09 10:51:00,Comercio detallista,Óptica,Bogotá  D.C.,1,88000,0,2,2.0,2,1,2021-03-01,0,2.0,2,1,1,3,1.6666666666666667,Estándar
H94V7PP1W2,2021-03-06 12:21:00,2021-03-06 12:36:00,Comercio detallista,Auto partes,Bogotá  D.C.,1,506200,42000,2,2.0,8,2,2021-05-01,3,4.0,0,2,3,5,3.3333333333333335,Estándar
H9C68PLPLU,2021-02-11 12:51:00,2021-02-11 13:04:00,Comercio detallista,Ropa / Accesorios,Bogotá  D.C.,1,2186000,510000,3,3.0,27,4,2021-05-01,8,6.75,0,3,4,5,4.0,Estándar
H9WCAB13MI,2021-02-26 17:18:00,2021-02-26 17:38:00,Servicios,Otro,Bogotá  D.C.,1,9686600,2003600,3,3.0,9,3,2021-04-01,0,3.0,1,5,3,4,4.0,Estándar
HA63CG2U5G,2021-03-11 13:18:00,2021-03-11 13:32:00,Comercio detallista,Venta de bicicletas y accesorios,Bogotá  D.C.,1,1514500,0,2,2.0,12,3,2021-05-01,2,4.0,0,3,3,5,3.6666666666666665,Estándar
HAKPE76DEQ,2021-03-24 16:47:00,2021-03-24 16:58:00,Comercio detallista,Insumos,Bogotá  D.C.,1,461750,300000,2,2.0,4,3,2021-05-01,1,1.3333333333333333,0,2,2,5,3.0,Nuevos o bajo desarrollo
HAMCKB196C,2021-03-18 11:01:00,2021-03-18 11:16:00,Comercio detallista,Elementos del hogar,Bogotá  D.C.,1,2713000,285000,2,2.0,27,3,2021-05-01,9,9.0,0,4,4,5,4.333333333333333,Alto valor
HAQAPS8CAZ,2021-03-09 17:17:00,2021-03-09 17:31:00,Comercio detallista,Muebles / Decoración,Bogotá  D.C.,1,2139500,517500,2,2.0,5,2,2021-05-01,1,2.5,0,3,2,5,3.3333333333333335,Estándar
HAS890D6AF,2021-03-24 12:09:00,2021-03-24 12:20:00,Comercio detallista,Óptica,Bogotá  D.C.,1,3267300,1287200,2,2.0,10,3,2021-05-01,4,3.3333333333333335,0,4,3,5,4.0,Estándar
HBB87EEZ6I,2021-03-24 09:22:00,2021-03-24 09:38:00,Transporte,Servicio especial,Bogotá  D.C.,1,27000,0,2,2.0,2,2,2021-04-01,0,1.0,1,1,1,4,2.0,Nuevos o bajo desarrollo
HBM6EWDP4O,2021-03-10 11:31:00,2021-03-10 11:45:00,Belleza y cuidado personal,Distribuidora,Fusagasugá,1,363500,0,2,2.0,2,1,2021-03-01,0,2.0,2,2,1,3,2.0,Estándar
HBWSDZ2Q2J,2021-03-05 16:30:00,2021-03-05 16:43:00,Alimentos y bebidas,Comida rápida,Fusagasugá,1,2000,0,2,2.0,1,1,2021-03-01,0,1.0,2,1,1,3,1.6666666666666667,Estándar
